-31.32,-40.683,-16.922,-27.675,-21.156,-24.529,-22.356,-16.227,-10.044,-10.182,-10.231,-2.6219,-10.867,0.79023,10.53,2.1987,-12.689,6.5506,8.0971,26.489,-0.17429,18.456,9.1346,17.4,30.106,32.125,34.014,25.4,50.639,18.842
-29.974,-28.004,-26.06,-23.827,-21.698,-19.708,-17.661,-15.379,-13.469,-11.448,-9.4197,-7.2241,-5.2698,-3.1449,-0.92509,0.95659,3.1035,5.1697,7.3094,9.1668,11.347,13.358,15.538,17.611,19.7,21.653,23.756,25.763,28.172,29.942
-30.149,-27.968,-25.847,-23.818,-21.672,-19.528,-17.462,-15.61,-13.41,-11.424,-9.3876,-7.2338,-5.2369,-3.1777,-0.94678,0.94498,3.0414,5.2606,7.241,9.2619,11.387,13.362,15.617,17.538,19.6,21.725,23.775,25.843,27.903,30
-30.686,-28.862,-26.086,-24.996,-21.687,-18.819,-19.515,-16.016,-13.907,-12.246,-10.618,-7.5067,-6.2899,-3.3103,-0.30489,1.5893,3.2843,5.2557,7.1368,10.318,10.716,13.509,15.309,18.112,18.65,20.454,24.128,25.167,26.319,32.15
-29.999,-27.978,-25.741,-23.777,-21.727,-19.697,-17.591,-15.485,-13.476,-11.349,-9.2685,-7.1764,-5.0821,-3.1172,-0.99624,1.0234,3.0723,5.1628,7.1861,9.3331,11.469,13.506,15.412,17.647,19.597,21.85,23.976,25.87,28.323,29.737
-29.983,-27.918,-25.843,-23.801,-21.819,-19.603,-17.644,-15.483,-13.425,-11.41,-9.2649,-7.2561,-5.1377,-3.1694,-1.1133,1.129,3.0054,5.093,7.3461,9.4221,11.242,13.421,15.419,17.548,19.678,21.637,23.785,25.87,27.931,30.005
-29.971,-27.949,-25.88,-23.685,-21.745,-19.7,-17.56,-15.528,-13.504,-11.427,-9.3424,-7.2238,-5.1107,-3.0154,-1.0726,1.0624,3.0642,5.1461,7.2973,9.2308,11.399,13.329,15.424,17.465,19.647,21.733,23.69,25.846,28.17,30.106
-29.878,-27.855,-25.785,-23.716,-21.554,-19.611,-17.75,-15.348,-13.297,-11.489,-9.4856,-7.1021,-4.7847,-3.1514,-1.0602,1.1223,3.08,5.0786,7.3171,9.3383,11.475,13.373,15.286,17.468,20.038,22.142,23.439,25.961,27.944,30.161
-29.435,-27.483,-26.297,-23.538,-22.025,-19.788,-17.773,-15.051,-13.179,-11.236,-10.063,-7.8843,-5.8367,-3.0686,-0.92786,1.722,4.355,5.2956,8.5431,8.9738,10.898,13.363,15.979,16.554,18.96,22.051,24.318,26.123,28.455,30.001
-28.747,-24.722,-28.209,-20.839,-22.499,-19.622,-16.571,-16.19,-12.524,-9.2033,-9.898,-10.342,-2.6248,-3.9985,-0.096587,0.25824,1.6351,3.342,6.0848,9.1163,17.501,15.596,15.831,17.639,16.43,16.966,18.862,25.456,22.211,27.136
-29.754,-27.631,-26.639,-23.987,-21.991,-20.432,-18.413,-14.928,-13.246,-11.401,-8.7637,-7.7986,-4.6626,-3.6988,-1.324,0.35115,3.0686,4.734,6.8558,9.8936,11.255,14.759,14.927,18.789,20.027,21.752,23.597,26.051,28.847,30.451
-29.966,-27.918,-25.887,-23.812,-21.744,-19.651,-17.635,-15.512,-13.451,-11.389,-9.3057,-7.2603,-5.1577,-3.0981,-1.0383,1.003,3.092,5.1334,7.2317,9.2697,11.382,13.43,15.5,17.57,19.686,21.701,23.826,25.819,27.942,29.95
-29.825,-27.902,-25.937,-23.571,-21.801,-19.549,-17.531,-15.357,-13.56,-11.398,-9.2783,-7.4957,-5.4042,-3.5932,-0.68971,0.79142,3.2362,5.3471,7.0755,9.3592,11.341,13.711,15.543,17.669,19.844,21.637,23.529,25.67,27.988,29.957
-29.811,-28.015,-25.965,-23.728,-21.636,-19.661,-17.708,-15.455,-13.52,-11.457,-9.0248,-7.2691,-5.047,-3.2104,-1.0302,0.8528,3.2066,5.1607,7.3296,9.4443,11.311,13.422,15.572,17.422,19.739,21.59,23.581,26.333,27.901,30.828
-30.011,-27.997,-26.254,-23.428,-21.578,-20.293,-17.756,-15.691,-13.071,-11.247,-9.5733,-7.2584,-5.144,-2.5879,-1.1561,0.86726,3.3696,5.0109,7.0824,9.5398,11.281,13.252,15.441,17.511,19.807,21.643,24.31,25.737,27.973,30.7
-29.52,-28.535,-30.102,-24.119,-21.269,-20.633,-15.015,-13.061,-12.502,-13.077,-8.2123,-12.651,-4.1221,-7.2055,0.078544,0.12132,2.36,5.8798,9.5605,10.218,12.353,11.6,17.957,19.541,17.973,22.613,24.725,23.832,30.616,25.561
-29.538,-31.078,-28.817,-21.704,-23.004,-18.655,-17.134,-15.252,-10.185,-13.574,-7.5892,-7.2104,-7.3984,-4.3841,-1.5885,0.43297,5.0538,3.6577,5.9542,10.443,10.463,14.84,13.046,18.477,21.173,19.754,25.806,28.34,30.685,27.983
-26.18,-33.654,-24.358,-27.252,-25.15,-28.925,-8.909,-29.655,-7.5293,-4.6702,-16.312,-11.814,-0.58591,-5.4135,-12.646,-0.074282,12.414,0.55464,2.822,11.82,24.901,16.221,22.501,28.904,16.267,18.343,25.904,24.087,31.6,19.521
-29.946,-27.811,-25.891,-23.803,-21.67,-19.726,-17.582,-15.432,-13.454,-11.495,-9.3402,-7.2217,-5.0974,-3.0633,-0.96969,1.0592,3.1232,5.1683,7.2225,9.3529,11.333,13.388,15.453,17.536,19.622,21.828,23.791,25.859,27.926,29.961
-27.058,-28.453,-24.246,-22.054,-21.728,-21.501,-19.061,-14.267,-14.19,-12.755,-8.5584,-7.0164,-5.8682,-5.3194,-1.1388,1.0071,3.1488,7.2715,7.6816,12.552,11.866,13.157,16.621,17.741,19.23,24.254,24.64,25.881,30.561,29.444
